0.000000000000000000e+00	6.788600900000000000e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.384320194280187710e+00
1.011363636363636465e+00	6.788600806728030741e+07	0.000000000000000000e+00	8.430795266366726270e-01	0.000000000000000000e+00	1.816233701398644484e+00	0.000000000000000000e+00	2.734064571345907746e-01	0.000000000000000000e+00	2.226458314678781392e+01	2.542744987801199286e-01	3.384320190925927729e+00
2.022727272727272929e+00	6.788600718248309195e+07	0.000000000000000000e+00	1.489589330971085479e+00	0.000000000000000000e+00	1.795162087262304418e+00	0.000000000000000000e+00	5.327654927281700870e-01	0.000000000000000000e+00	4.041069180368904057e+01	4.615137138634343161e-01	3.384320181938224259e+00
3.034090909090909172e+00	6.788600627853310108e+07	0.000000000000000000e+00	2.035897636070271410e+00	0.000000000000000000e+00	1.887830512807726402e+00	0.000000000000000000e+00	7.977387455813459427e-01	0.000000000000000000e+00	5.658875754833162119e+01	6.462768154620502914e-01	3.384320168155416031e+00
4.045454545454545858e+00	6.788600530687883496e+07	0.000000000000000000e+00	2.544102536915640478e+00	0.000000000000000000e+00	2.066460595319763449e+00	0.000000000000000000e+00	1.082558042657480346e+00	0.000000000000000000e+00	7.221998213746806528e+01	8.247947673693444282e-01	3.384320149919673337e+00
5.056818181818182545e+00	6.788600422913973033e+07	0.000000000000000000e+00	3.055821413564390632e+00	0.000000000000000000e+00	2.316565060963382106e+00	0.000000000000000000e+00	1.398473799336918511e+00	0.000000000000000000e+00	8.829313175036786276e+01	1.008359883294342785e+00	3.384320127237988807e+00
6.068181818181818343e+00	6.788600301182599366e+07	0.000000000000000000e+00	3.600686406908361725e+00	0.000000000000000000e+00	2.632184772483403989e+00	0.000000000000000000e+00	1.755302827876314975e+00	0.000000000000000000e+00	1.055482449170632151e+02	1.205423877429285362e+00	3.384320099876526822e+00
7.079545454545455030e+00	6.788600162289862335e+07	0.000000000000000000e+00	4.201632182012452255e+00	0.000000000000000000e+00	3.013032526918329790e+00	0.000000000000000000e+00	2.162436666403543928e+00	0.000000000000000000e+00	1.245919063365740982e+02	1.422914360809630185e+00	3.384320067413469246e+00
8.090909090909091717e+00	6.788600002942453325e+07	0.000000000000000000e+00	4.878232825551653384e+00	0.000000000000000000e+00	3.462813710258515698e+00	0.000000000000000000e+00	2.629528939145244326e+00	0.000000000000000000e+00	1.459710071020810460e+02	1.667077230593574599e+00	3.384320029265611929e+00
9.102272727272728403e+00	6.788599819586519897e+07	0.000000000000000000e+00	5.648859515343652049e+00	0.000000000000000000e+00	3.988278310586635733e+00	0.000000000000000000e+00	3.166996992653946741e+00	0.000000000000000000e+00	1.702215409410585210e+02	1.944033958358776237e+00	3.384319984697928607e+00
1.011363636363636509e+01	6.788599608271074295e+07	0.000000000000000000e+00	6.532133815947166688e+00	0.000000000000000000e+00	4.598733165285763036e+00	0.000000000000000000e+00	3.786422291399802464e+00	0.000000000000000000e+00	1.979026452242459300e+02	2.260170367703083993e+00	3.384319932821607591e+00
1.112500000000000178e+01	6.788599364527635276e+07	0.000000000000000000e+00	7.547970094584883327e+00	0.000000000000000000e+00	5.305850346722269961e+00	0.000000000000000000e+00	4.500903232302904122e+00	0.000000000000000000e+00	2.296222238653736269e+02	2.622429275471255927e+00	3.384319872583782196e+00
1.213636363636363669e+01	6.788599083254121244e+07	0.000000000000000000e+00	8.718389924649235567e+00	0.000000000000000000e+00	6.123673422756083617e+00	0.000000000000000000e+00	5.325395462024977711e+00	0.000000000000000000e+00	2.660581313282295923e+02	3.038552442604630865e+00	3.384319802750710426e+00
1.314772727272727337e+01	6.788598758594821393e+07	0.000000000000000000e+00	1.006822409311406119e+01	0.000000000000000000e+00	7.068763980686400217e+00	0.000000000000000000e+00	6.277063750828182798e+00	0.000000000000000000e+00	3.079774679776650714e+02	3.517300961214457899e+00	3.384319721885292953e+00
1.415909090909091006e+01	6.788598383810362220e+07	0.000000000000000000e+00	1.162577721248224449e+01	0.000000000000000000e+00	8.160456090467970824e+00	0.000000000000000000e+00	7.375663120380433924e+00	0.000000000000000000e+00	3.562556791794566493e+02	4.068673408036018735e+00	3.384319628319206963e+00
1.517045454545454675e+01	6.788597951132850349e+07	0.000000000000000000e+00	1.342350571842281681e+01	0.000000000000000000e+00	9.421202323081718788e+00	0.000000000000000000e+00	8.643963489591246940e+00	0.000000000000000000e+00	4.118966451527690538e+02	4.704135323092134335e+00	3.384319520119531521e+00
1.618181818181818343e+01	6.788597451601833105e+07	0.000000000000000000e+00	1.549874595491738205e+01	0.000000000000000000e+00	1.087700522707819673e+01	0.000000000000000000e+00	1.010823053006359729e+01	0.000000000000000000e+00	4.760546620946258827e+02	5.436870301433977204e+00	3.384319395049452339e+00
1.719318181818182012e+01	6.788596874876859784e+07	0.000000000000000000e+00	1.789452129437682260e+01	0.000000000000000000e+00	1.255793507348743354e+01	0.000000000000000000e+00	1.179877507151988780e+01	0.000000000000000000e+00	5.500590662509821414e+02	6.282061287072611577e+00	3.384319250522414446e+00
1.820454545454545681e+01	6.788596209022304416e+07	0.000000000000000000e+00	2.066045349263870889e+01	0.000000000000000000e+00	1.449873961085092944e+01	0.000000000000000000e+00	1.375058388866506753e+01	0.000000000000000000e+00	6.354421921857882580e+02	7.257209969664783600e+00	3.384319083548868345e+00
1.921590909090909349e+01	6.788595440259648860e+07	0.000000000000000000e+00	2.385380233925481619e+01	0.000000000000000000e+00	1.673955540250808838e+01	0.000000000000000000e+00	1.600404581696476214e+01	0.000000000000000000e+00	7.339713549960583805e+02	8.382502169370320999e+00	3.384318890674582470e+00
2.022727272727273018e+01	6.788594552681936324e+07	0.000000000000000000e+00	2.754065829943139576e+01	0.000000000000000000e+00	1.932673359965384918e+01	0.000000000000000000e+00	1.860578876947609928e+01	0.000000000000000000e+00	8.476855863068573171e+02	9.681227555799626572e+00	3.384318667909267386e+00
2.123863636363636687e+01	6.788593527924385667e+07	0.000000000000000000e+00	3.179731477315636567e+01	0.000000000000000000e+00	2.231379609355043314e+01	0.000000000000000000e+00	2.160964530845328824e+01	0.000000000000000000e+00	9.789379257912386265e+02	1.118026287183165124e+01	3.384318410644086228e+00
2.225000000000000355e+01	6.788592344784240425e+07	0.000000000000000000e+00	3.671184955599018451e+01	0.000000000000000000e+00	2.576254112985770917e+01	0.000000000000000000e+00	2.507776695477040363e+01	0.000000000000000000e+00	1.130444168696936913e+03	1.291062896550630335e+01	3.384318113556329166e+00
2.326136363636364024e+01	6.788590978781984746e+07	0.000000000000000000e+00	4.238594895014589525e+01	0.000000000000000000e+00	2.974432083085325473e+01	0.000000000000000000e+00	2.908191041558662349e+01	0.000000000000000000e+00	1.305339093493302244e+03	1.490813335152970431e+01	3.384317770499317479e+00
2.427272727272727337e+01	6.788589401654812694e+07	0.000000000000000000e+00	4.893701270998466413e+01	0.000000000000000000e+00	3.434151679336842022e+01	0.000000000000000000e+00	3.370492241853274606e+01	0.000000000000000000e+00	1.507241342401858446e+03	1.721411173011496487e+01	3.384317374375238163e+00
2.528409090909091006e+01	6.788587580771836638e+07	0.000000000000000000e+00	5.650058364114296694e+01	0.000000000000000000e+00	3.964924412924052888e+01	0.000000000000000000e+00	3.904245391958055222e+01	0.000000000000000000e+00	1.740328302824572120e+03	1.987628390369898312e+01	3.384316916988304946e+00
2.629545454545454675e+01	6.788585478458949924e+07	0.000000000000000000e+00	6.523315228099531282e+01	0.000000000000000000e+00	4.577731910271061366e+01	0.000000000000000000e+00	4.520493917868306255e+01	0.000000000000000000e+00	2.009422542244391025e+03	2.294974188340856713e+01	3.384316388875196147e+00
2.730681818181818343e+01	6.788583051219359040e+07	0.000000000000000000e+00	7.531539478047517377e+01	0.000000000000000000e+00	5.285253100971280560e+01	0.000000000000000000e+00	5.231988066550341188e+01	0.000000000000000000e+00	2.320091586709970670e+03	2.649809071013754291e+01	3.384315779109263289e+00
2.831818181818182012e+01	6.788580248833669722e+07	0.000000000000000000e+00	8.695591102633810010e+01	0.000000000000000000e+00	6.102126526023078412e+01	0.000000000000000000e+00	6.053448707740673029e+01	0.000000000000000000e+00	2.678763108094134168e+03	3.059476568353473169e+01	3.384315075074469270e+00
2.932954545454545681e+01	6.788577013320875168e+07	0.000000000000000000e+00	1.003955403631674983e+02	0.000000000000000000e+00	7.045253190308753233e+01	0.000000000000000000e+00	7.001871905236792770e+01	0.000000000000000000e+00	3.092857903403210457e+03	3.532455336079512875e+01	3.384314262204369594e+00
3.034090909090909349e+01	6.788573277738803625e+07	0.000000000000000000e+00	1.159123442028714379e+02	0.000000000000000000e+00	8.134146222656559644e+01	0.000000000000000000e+00	8.096880559045618497e+01	0.000000000000000000e+00	3.570943416948331560e+03	4.078534793238313938e+01	3.384313323680744556e+00
3.135227272727273018e+01	6.788568964799179137e+07	0.000000000000000000e+00	1.338273585886315118e+02	0.000000000000000000e+00	9.391334575366336423e+01	0.000000000000000000e+00	9.361130393276049233e+01	0.000000000000000000e+00	4.122910980673787890e+03	4.709017949336864461e+01	3.384312240085646017e+00
3.236363636363636687e+01	6.788563985268636048e+07	0.000000000000000000e+00	1.545112356922794277e+02	0.000000000000000000e+00	1.084282911289087821e+02	0.000000000000000000e+00	1.082077868868661028e+02	0.000000000000000000e+00	4.760180438076588871e+03	5.436955641163949338e+01	3.384310988999661429e+00
3.337500000000000000e+01	6.788558236122660339e+07	0.000000000000000000e+00	1.783919115956726102e+02	0.000000000000000000e+00	1.251866072960554703e+02	0.000000000000000000e+00	1.250602545653521815e+02	0.000000000000000000e+00	5.495936383017695334e+03	6.277417056996114297e+01	3.384309544538079528e+00
3.438636363636364024e+01	6.788551598414240777e+07	0.000000000000000000e+00	2.059634589156547690e+02	0.000000000000000000e+00	1.445350162594525898e+02	0.000000000000000000e+00	1.445173824862802405e+02	0.000000000000000000e+00	6.345400897956342305e+03	7.247802187000588958e+01	3.384307876815377369e+00
3.539772727272727337e+01	6.788543934813155234e+07	0.000000000000000000e+00	2.377963073150139053e+02	0.000000000000000000e+00	1.668738259139674085e+02	0.000000000000000000e+00	1.669817352817310336e+02	0.000000000000000000e+00	7.326148430168559571e+03	8.368202719904709852e+01	3.384305951326938455e+00
3.640909090909091361e+01	6.788535086765035987e+07	0.000000000000000000e+00	2.745490432022006644e+02	0.000000000000000000e+00	1.926652112737559150e+02	0.000000000000000000e+00	1.929180952293597784e+02	0.000000000000000000e+00	8.458469314840907828e+03	9.661818926776997785e+01	3.384303728235217079e+00
3.742045454545454675e+01	6.788524871211431921e+07	0.000000000000000000e+00	3.169820325415511206e+02	0.000000000000000000e+00	2.224427753380406898e+02	0.000000000000000000e+00	2.228630778749916317e+02	0.000000000000000000e+00	9.765789458438199290e+03	1.115544125570638130e+02	3.384301161545598902e+00
3.843181818181818699e+01	6.788513076803082228e+07	0.000000000000000000e+00	3.659731483436734152e+02	0.000000000000000000e+00	2.568225872743161631e+02	0.000000000000000000e+00	2.574362336273828760e+02	0.000000000000000000e+00	1.127515485504609023e+04	1.288000673279024397e+02	3.384298198154886528e+00
3.944318181818182012e+01	6.788499459528115392e+07	0.000000000000000000e+00	4.225359278553015088e+02	0.000000000000000000e+00	2.965159261203456253e+02	0.000000000000000000e+00	2.973528649285988195e+02	0.000000000000000000e+00	1.301779094624746176e+04	1.487124185624814743e+02	3.384294776752771572e+00
4.045454545454546036e+01	6.788483737664794922e+07	0.000000000000000000e+00	4.878405346102900921e+02	0.000000000000000000e+00	3.423439934337368413e+02	0.000000000000000000e+00	3.434388240688015799e+02	0.000000000000000000e+00	1.502974837889253104e+04	1.717040551822404666e+02	3.384290826553542075e+00
4.146590909090909349e+01	6.788465585954506695e+07	0.000000000000000000e+00	5.632379583651676285e+02	0.000000000000000000e+00	3.952548989756126048e+02	0.000000000000000000e+00	3.966475976538122268e+02	0.000000000000000000e+00	1.735264849641211913e+04	1.982514763599149319e+02	3.384286265831832896e+00
4.247727272727273373e+01	6.788444628874592483e+07	0.000000000000000000e+00	6.502879527067955223e+02	0.000000000000000000e+00	4.563432704375337607e+02	0.000000000000000000e+00	4.580800309913673232e+02	0.000000000000000000e+00	2.003454395443561225e+04	2.289050167170990733e+02	3.384281000232129966e+00
4.348863636363636687e+01	6.788420432872033119e+07	0.000000000000000000e+00	7.507912871484534207e+02	0.000000000000000000e+00	5.268728923702784641e+02	0.000000000000000000e+00	5.290071002107413278e+02	0.000000000000000000e+00	2.313091222222902070e+04	2.643003212786090899e+02	3.384274920817098131e+00
4.450000000000000711e+01	6.788392497397582233e+07	0.000000000000000000e+00	8.668269793926348257e+02	0.000000000000000000e+00	6.083028419579145520e+02	0.000000000000000000e+00	6.108962028931165378e+02	0.000000000000000000e+00	2.670580246598888698e+04	3.051716149564776970e+02	3.384267901814399071e+00
4.551136363636364024e+01	6.788360244555209577e+07	0.000000000000000000e+00	1.000795275938702162e+03	0.000000000000000000e+00	7.023176613777721968e+02	0.000000000000000000e+00	7.054415106613994340e+02	0.000000000000000000e+00	3.083315946364858974e+04	3.523670509137688214e+02	3.384259798015427201e+00
4.652272727272728048e+01	6.788323007153192163e+07	0.000000000000000000e+00	1.155467267427253091e+03	0.000000000000000000e+00	8.108621896671700142e+02	0.000000000000000000e+00	8.145990110512298088e+02	0.000000000000000000e+00	3.559835183717566542e+04	4.068664684339745463e+02	3.384250441772256757e+00
4.753409090909091361e+01	6.788280014910289645e+07	0.000000000000000000e+00	1.334042161426395069e+03	0.000000000000000000e+00	9.361817729739250353e+02	0.000000000000000000e+00	9.406269627807965890e+02	0.000000000000000000e+00	4.109993608039219544e+04	4.698019451241512456e+02	3.384239639530735921e+00
4.854545454545454675e+01	6.788230378532457352e+07	0.000000000000000000e+00	1.540213392518801811e+03	0.000000000000000000e+00	1.080868682747849789e+03	0.000000000000000000e+00	1.086132600239837757e+03	0.000000000000000000e+00	4.745169269193991931e+04	5.424815918920936610e+02	3.384227167828189664e+00
4.955681818181818699e+01	6.788173071331839263e+07	0.000000000000000000e+00	1.778244930687413216e+03	0.000000000000000000e+00	1.247915699074637814e+03	0.000000000000000000e+00	1.254126051913752235e+03	0.000000000000000000e+00	5.478497629018915177e+04	6.264171139574546032e+02	3.384212768673079630e+00
5.056818181818182012e+01	6.788106908009262383e+07	0.000000000000000000e+00	2.053059357728143368e+03	0.000000000000000000e+00	1.440777963536438619e+03	0.000000000000000000e+00	1.448082586180728640e+03	0.000000000000000000e+00	6.325142799963607831e+04	7.233557493736566357e+02	3.384196144211315982e+00
5.157954545454546036e+01	6.788030520163303614e+07	0.000000000000000000e+00	2.370339521869698729e+03	0.000000000000000000e+00	1.663444375661684035e+03	0.000000000000000000e+00	1.672014469500623136e+03	0.000000000000000000e+00	7.302610578238460585e+04	8.353173008320890176e+02	3.384176950569200315e+00
5.259090909090909349e+01	6.787942328021985292e+07	0.000000000000000000e+00	2.736645857676812284e+03	0.000000000000000000e+00	1.920520002593049412e+03	0.000000000000000000e+00	1.930553919944677318e+03	0.000000000000000000e+00	8.431109688719254336e+04	9.646371001896757207e+02	3.384154790746085606e+00
5.360227272727273373e+01	6.787840507815876603e+07	0.000000000000000000e+00	3.159551777047910036e+03	0.000000000000000000e+00	2.217321196946104010e+03	0.000000000000000000e+00	2.229048867311325012e+03	0.000000000000000000e+00	9.733968636580926250e+04	1.114015892282320010e+03	3.384129206410305457e+00
5.461363636363636687e+01	6.787722954122446477e+07	0.000000000000000000e+00	3.647799903838974842e+03	0.000000000000000000e+00	2.559985377404948849e+03	0.000000000000000000e+00	2.573673494353097340e+03	0.000000000000000000e+00	1.123811668478122883e+05	1.286577800226083355e+03	3.384099668429487728e+00
5.562500000000000711e+01	6.787587236409100890e+07	0.000000000000000000e+00	4.211482346345353108e+03	0.000000000000000000e+00	2.955597725497018018e+03	0.000000000000000000e+00	2.971555837210217760e+03	0.000000000000000000e+00	1.297463876816097327e+05	1.485937744893239142e+03	3.384065565940384879e+00
5.663636363636364024e+01	6.787430548884396255e+07	0.000000000000000000e+00	4.862248686692468254e+03	0.000000000000000000e+00	3.412337396165611153e+03	0.000000000000000000e+00	3.430925073248799436e+03	0.000000000000000000e+00	1.497941563852351974e+05	1.716279944604748607e+03	3.384026193733586041e+00
5.764772727272728048e+01	6.787249652631518245e+07	0.000000000000000000e+00	5.613545922196308311e+03	0.000000000000000000e+00	3.939646235206390884e+03	0.000000000000000000e+00	3.961281527489482414e+03	0.000000000000000000e+00	1.729386223463877686e+05	1.982449426981278293e+03	3.383980737694026519e+00
5.865909090909091361e+01	6.787040808842353523e+07	0.000000000000000000e+00	6.480895231848439835e+03	0.000000000000000000e+00	4.548423451432355250e+03	0.000000000000000000e+00	4.573592893252107388e+03	0.000000000000000000e+00	1.996577921913895698e+05	2.290058856312844455e+03	3.383928257998682465e+00
5.967045454545455385e+01	6.786799701790933311e+07	0.000000000000000000e+00	7.482211175216582888e+03	0.000000000000000000e+00	5.251250215961651520e+03	0.000000000000000000e+00	5.280520699566537587e+03	0.000000000000000000e+00	2.305033486224712105e+05	2.645613433953114964e+03	3.383867669727310012e+00
6.068181818181818699e+01	6.786521349980248511e+07	0.000000000000000000e+00	8.638169765995886337e+03	0.000000000000000000e+00	6.062648759388919643e+03	0.000000000000000000e+00	6.096681672202920709e+03	0.000000000000000000e+00	2.661119699296304025e+05	3.056657183708784487e+03	3.383797720489658989e+00
6.169318181818182723e+01	6.786200003660541773e+07	0.000000000000000000e+00	9.972632821736789992e+03	0.000000000000000000e+00	6.999381227358646356e+03	0.000000000000000000e+00	7.038949345567833006e+03	0.000000000000000000e+00	3.072183765159762697e+05	3.531944619127228179e+03	3.383716964612473177e+00
6.270454545454546036e+01	6.785829026647324860e+07	0.000000000000000000e+00	1.151313708421919364e+04	0.000000000000000000e+00	8.080794344097836074e+03	0.000000000000000000e+00	8.126802098504022069e+03	0.000000000000000000e+00	3.546703638862792286e+05	4.081642636783360558e+03	3.383623733360441754e+00
6.371590909090910060e+01	6.785400760058782995e+07	0.000000000000000000e+00	1.329145785031727974e+04	0.000000000000000000e+00	9.329216836777715798e+03	0.000000000000000000e+00	9.382724725143105388e+03	0.000000000000000000e+00	4.094461191698291805e+05	4.717568533972939804e+03	3.383516100585923336e+00
6.472727272727273373e+01	6.784906365239557624e+07	0.000000000000000000e+00	1.534425826872498146e+04	0.000000000000000000e+00	1.077041760600476300e+04	0.000000000000000000e+00	1.083267172977015980e+04	0.000000000000000000e+00	4.726741608655439341e+05	5.453471367649366584e+03	3.383391843111361208e+00
6.573863636363637397e+01	6.784335642735980451e+07	0.000000000000000000e+00	1.771383706251021795e+04	0.000000000000000000e+00	1.243413380576716372e+04	0.000000000000000000e+00	1.250660177199427926e+04	0.000000000000000000e+00	5.456562896114903269e+05	6.305365528177738270e+03	3.383248395044168078e+00
6.675000000000000000e+01	6.783676823730413616e+07	0.000000000000000000e+00	2.044898925057426095e+04	0.000000000000000000e+00	1.435467933767060094e+04	0.000000000000000000e+00	1.443909410769622264e+04	0.000000000000000000e+00	6.298939918840725441e+05	7.291927493111346848e+03	3.383082795104785934e+00
6.776136363636364024e+01	6.782916329823245108e+07	0.000000000000000000e+00	2.360599648196305498e+04	0.000000000000000000e+00	1.657164578842616902e+04	0.000000000000000000e+00	1.667005949724194943e+04	0.000000000000000000e+00	7.271187990750359604e+05	8.434969378724998023e+03	3.382891625912661127e+00
6.877272727272728048e+01	6.782038496463695168e+07	0.000000000000000000e+00	2.724976588359796369e+04	0.000000000000000000e+00	1.913070956638713687e+04	0.000000000000000000e+00	1.924555991314179482e+04	0.000000000000000000e+00	8.393271717432443984e+05	9.760006285105657298e+03	3.382670944019955162e+00
6.978409090909092072e+01	6.781025254668204486e+07	0.000000000000000000e+00	3.145513886955506314e+04	0.000000000000000000e+00	2.208456094300411860e+04	0.000000000000000000e+00	2.221875350548113420e+04	0.000000000000000000e+00	9.688205532124043675e+05	1.129693874961886286e+04	3.382416199306604199e+00
7.079545454545454675e+01	6.779855764921407402e+07	0.000000000000000000e+00	3.630839417867425072e+04	0.000000000000000000e+00	2.549397289855912823e+04	0.000000000000000000e+00	2.565098370877724665e+04	0.000000000000000000e+00	1.118251318070377689e+06	1.308087716566479867e+04	3.382122142150502775e+00
7.180681818181818699e+01	6.778505996323895454e+07	0.000000000000000000e+00	4.190897249903842021e+04	0.000000000000000000e+00	2.942903012710506664e+04	0.000000000000000000e+00	2.961303413498828013e+04	0.000000000000000000e+00	1.290675429150735261e+06	1.515314215857849740e+04	3.381782716560586266e+00
7.281818181818182723e+01	6.776948243128600717e+07	0.000000000000000000e+00	4.837145339226972283e+04	0.000000000000000000e+00	3.397054128857136675e+04	0.000000000000000000e+00	3.418657403325011546e+04	0.000000000000000000e+00	1.489612710352902301e+06	1.756248412312925211e+04	3.381390937206032454e+00
7.382954545454546746e+01	6.775150569791662693e+07	0.000000000000000000e+00	5.582781881882556627e+04	0.000000000000000000e+00	3.921166061619784159e+04	0.000000000000000000e+00	3.946582264843896701e+04	0.000000000000000000e+00	1.719115740551276598e+06	2.036657705305457057e+04	3.380938747989178150e+00
7.484090909090909349e+01	6.773076174555285275e+07	0.000000000000000000e+00	6.443004133232757158e+04	0.000000000000000000e+00	4.525974829538106133e+04	0.000000000000000000e+00	4.555946481952359318e+04	0.000000000000000000e+00	1.983848473181313137e+06	2.363385726579650509e+04	3.380416859491139459e+00
7.585227272727273373e+01	6.770682660385790467e+07	0.000000000000000000e+00	7.435303886410147243e+04	0.000000000000000000e+00	5.223850261237022642e+04	0.000000000000000000e+00	5.259285466571039433e+04	0.000000000000000000e+00	2.289175782757969573e+06	2.744579773694265168e+04	3.379814562265921918e+00
7.686363636363637397e+01	6.767921200823976099e+07	0.000000000000000000e+00	8.579804181478294777e+04	0.000000000000000000e+00	6.029040069442633830e+04	0.000000000000000000e+00	6.071054925111624470e+04	0.000000000000000000e+00	2.641265227501223795e+06	3.189973493790700741e+04	3.379119512570439188e+00
7.787500000000001421e+01	6.764735586991374195e+07	0.000000000000000000e+00	9.899642169404054584e+04	0.000000000000000000e+00	6.957948866447687033e+04	0.000000000000000000e+00	7.007921972782928788e+04	0.000000000000000000e+00	3.047202387689310592e+06	3.711239918509848212e+04	3.378317486695094019e+00
7.888636363636364024e+01	6.761061140674550831e+07	0.000000000000000000e+00	1.142140334932267579e+05	0.000000000000000000e+00	8.029456610975631338e+04	0.000000000000000000e+00	8.089099365160192247e+04	0.000000000000000000e+00	3.515121180073243100e+06	4.322434399640610354e+04	3.377392099605329268e+00
